time,speed,category,start_lat,start_lon,end_lat,end_lon,is_fixed,iri,distance,suspension,Line_Geometry,VPROMMS_ID
15:27:07 2017-April-26,30.0,POOR,20.15343416,105.60397181,20.15380593,105.6030912,True,11.29,100.84,SUV,"LINESTRING (105.60397181 20.15343416, 105.6030912 20.15380593)",QL45_1
15:27:17 2017-April-26,35.65,POOR,20.15380593,105.6030912,20.15420412,105.60223097,True,9.92,100.16,SUV,"LINESTRING (105.6030912 20.15380593, 105.60223097 20.15420412)",QL45_1
15:27:27 2017-April-26,38.05,POOR,20.15420412,105.60223097,20.1548245,105.60146252,True,8.41,105.69,SUV,"LINESTRING (105.60223097 20.15420412, 105.60146252 20.1548245)",QL45_1
15:27:40 2017-April-26,30.35,POOR,20.1548245,105.60146252,20.15547586,105.60068836,True,9.32,108.4,SUV,"LINESTRING (105.60146252 20.1548245, 105.60068836 20.15547586)",QL45_1
15:28:13 2017-April-26,22.05,POOR,20.15537251,105.59999392,20.1553156,105.59898022,True,6.72,106.16,SUV,"LINESTRING (105.59999392 20.15537251, 105.59898022 20.1553156)",QL45_1
15:28:25 2017-April-26,31.05,POOR,20.1553156,105.59898022,20.15463252,105.59829759,True,10.14,103.98,SUV,"LINESTRING (105.59898022 20.1553156, 105.59829759 20.15463252)",QL45_1
15:28:39 2017-April-26,27.74,POOR,20.15463252,105.59829759,20.1545241,105.5973429,True,9.03,100.53,SUV,"LINESTRING (105.59829759 20.15463252, 105.5973429 20.1545241)",QL45_1
15:28:53 2017-April-26,26.13,POOR,20.1545241,105.5973429,20.15479953,105.59640823,True,8.64,102.36,SUV,"LINESTRING (105.5973429 20.1545241, 105.59640823 20.15479953)",QL45_1
15:29:05 2017-April-26,31.28,POOR,20.15479953,105.59640823,20.15492278,105.59541347,True,9.57,104.89,SUV,"LINESTRING (105.59640823 20.15479953, 105.59541347 20.15492278)",QL45_1
15:29:15 2017-April-26,37.06,POOR,20.15492278,105.59541347,20.1548372,105.59441627,True,9.17,104.68,SUV,"LINESTRING (105.59541347 20.15492278, 105.59441627 20.1548372)",QL45_1
15:29:28 2017-April-26,27.3,POOR,20.1548372,105.59441627,20.15503124,105.59347959,True,12.2,100.25,SUV,"LINESTRING (105.59441627 20.1548372, 105.59347959 20.15503124)",QL45_1
15:29:39 2017-April-26,32.12,POOR,20.15503124,105.59347959,20.1552278,105.59253747,True,10.01,100.87,SUV,"LINESTRING (105.59347959 20.15503124, 105.59253747 20.1552278)",QL45_1
15:29:50 2017-April-26,34.38,POOR,20.1552278,105.59253747,20.15551186,105.59162225,True,11.21,100.72,SUV,"LINESTRING (105.59253747 20.1552278, 105.59162225 20.15551186)",QL45_1
15:30:05 2017-April-26,23.77,POOR,20.15551186,105.59162225,20.15561173,105.59064022,True,8.34,103.26,SUV,"LINESTRING (105.59162225 20.15551186, 105.59064022 20.15561173)",QL45_1
15:30:16 2017-April-26,31.51,POOR,20.15561173,105.59064022,20.15551995,105.58967639,True,8.05,101.28,SUV,"LINESTRING (105.59064022 20.15561173, 105.58967639 20.15551995)",QL45_1
15:30:24 2017-April-26,44.32,POOR,20.15551995,105.58967639,20.15567845,105.58871146,True,8.5,102.39,SUV,"LINESTRING (105.58967639 20.15551995, 105.58871146 20.15567845)",QL45_1
15:30:31 2017-April-26,55.26,POOR,20.15567845,105.58871146,20.15589206,105.58769709,True,8.86,108.65,SUV,"LINESTRING (105.58871146 20.15567845, 105.58769709 20.15589206)",QL45_1
15:30:44 2017-April-26,29.88,POOR,20.15589206,105.58769709,20.15605396,105.58671825,True,9.53,103.89,SUV,"LINESTRING (105.58769709 20.15589206, 105.58671825 20.15605396)",QL45_1
15:30:58 2017-April-26,26.61,POOR,20.15605396,105.58671825,20.15608288,105.58572616,True,7.75,103.77,SUV,"LINESTRING (105.58671825 20.15605396, 105.58572616 20.15608288)",QL45_1
15:55:40 2017-April-26,29.39,POOR,20.09856404,105.6317092,20.09933765,105.63113462,True,9.5,104.62,SUV,"LINESTRING (105.6317092 20.09856404, 105.63113462 20.09933765)",QL45_2
15:55:48 2017-April-26,46.63,POOR,20.09933765,105.63113462,20.1002838,105.6309669,True,11.84,106.2,SUV,"LINESTRING (105.63113462 20.09933765, 105.6309669 20.1002838)",QL45_2
15:55:54 2017-April-26,60.5,POOR,20.1002838,105.6309669,20.10118259,105.63080999,True,10.75,100.85,SUV,"LINESTRING (105.6309669 20.1002838, 105.63080999 20.10118259)",QL45_2
15:56:00 2017-April-26,60.39,POOR,20.10118259,105.63080999,20.10208134,105.63071259,True,8.91,100.02,SUV,"LINESTRING (105.63080999 20.10118259, 105.63071259 20.10208134)",QL45_2
15:56:06 2017-April-26,63.4,POOR,20.10208134,105.63071259,20.10304735,105.63064059,True,9.37,107.21,SUV,"LINESTRING (105.63071259 20.10208134, 105.63064059 20.10304735)",QL45_2
15:56:12 2017-April-26,66.99,POOR,20.10304735,105.63064059,20.10403545,105.63053037,True,9.09,109.99,SUV,"LINESTRING (105.63064059 20.10304735, 105.63053037 20.10403545)",QL45_2
15:56:18 2017-April-26,65.96,POOR,20.10403545,105.63053037,20.10500951,105.6304867,True,9.29,107.93,SUV,"LINESTRING (105.63053037 20.10403545, 105.6304867 20.10500951)",QL45_2
15:56:25 2017-April-26,59.72,POOR,20.10500951,105.6304867,20.1060254,105.63068912,True,9.89,114.44,SUV,"LINESTRING (105.6304867 20.10500951, 105.63068912 20.1060254)",QL45_2
15:56:33 2017-April-26,52.03,POOR,20.1060254,105.63068912,20.1069881,105.63102582,True,11.69,112.24,SUV,"LINESTRING (105.63068912 20.1060254, 105.63102582 20.1069881)",QL45_2
15:56:40 2017-April-26,52.73,POOR,20.1069881,105.63102582,20.10791078,105.63130184,True,12.14,106.15,SUV,"LINESTRING (105.63102582 20.1069881, 105.63130184 20.10791078)",QL45_2
15:56:48 2017-April-26,52.06,POOR,20.10791078,105.63130184,20.10890722,105.63157937,True,10.2,114.07,SUV,"LINESTRING (105.63130184 20.10791078, 105.63157937 20.10890722)",QL45_2
15:56:56 2017-April-26,47.07,POOR,20.10890722,105.63157937,20.10977513,105.63195496,True,13.31,103.8,SUV,"LINESTRING (105.63157937 20.10890722, 105.63195496 20.10977513)",QL45_2
15:57:04 2017-April-26,48.33,POOR,20.10977513,105.63195496,20.11052405,105.63262652,True,10.76,108.66,SUV,"LINESTRING (105.63195496 20.10977513, 105.63262652 20.11052405)",QL45_2
15:57:12 2017-April-26,50.32,POOR,20.11052405,105.63262652,20.11100266,105.63357686,True,11.58,112.62,SUV,"LINESTRING (105.63262652 20.11052405, 105.63357686 20.11100266)",QL45_2
15:57:18 2017-April-26,60.71,POOR,20.11100266,105.63357686,20.11142418,105.63447188,True,10.54,104.58,SUV,"LINESTRING (105.63357686 20.11100266, 105.63447188 20.11142418)",QL45_2
15:57:23 2017-April-26,71.64,POOR,20.11142418,105.63447188,20.11180208,105.63535726,True,8.84,101.6,SUV,"LINESTRING (105.63447188 20.11142418, 105.63535726 20.11180208)",QL45_2
15:57:29 2017-April-26,69.69,POOR,20.11180208,105.63535726,20.1122384,105.63632025,True,10.22,111.69,SUV,"LINESTRING (105.63535726 20.11180208, 105.63632025 20.1122384)",QL45_2
15:57:36 2017-April-26,57.36,POOR,20.1122384,105.63632025,20.11284948,105.63711016,True,8.43,106.77,SUV,"LINESTRING (105.63632025 20.1122384, 105.63711016 20.11284948)",QL45_2
15:57:56 2017-April-26,28.58,POOR,20.11305681,105.63735274,20.11336631,105.63829419,True,8.63,104.24,SUV,"LINESTRING (105.63735274 20.11305681, 105.63829419 20.11336631)",QL45_2
15:58:04 2017-April-26,47.45,POOR,20.11336631,105.63829419,20.11340646,105.63932315,True,9.1,107.69,SUV,"LINESTRING (105.63829419 20.11336631, 105.63932315 20.11340646)",QL45_2
15:58:11 2017-April-26,57.53,POOR,20.11340646,105.63932315,20.11348295,105.64042496,True,9.82,115.53,SUV,"LINESTRING (105.63932315 20.11340646, 105.64042496 20.11348295)",QL45_2
15:58:18 2017-April-26,60.69,POOR,20.11348295,105.64042496,20.11393108,105.6414245,True,9.09,115.7,SUV,"LINESTRING (105.64042496 20.11348295, 105.6414245 20.11393108)",QL45_2
15:58:24 2017-April-26,62.71,POOR,20.11393108,105.6414245,20.11463935,105.64208617,True,8.28,104.57,SUV,"LINESTRING (105.6414245 20.11393108, 105.64208617 20.11463935)",QL45_2
15:58:31 2017-April-26,53.59,POOR,20.11463935,105.64208617,20.1153708,105.64265572,True,10.03,100.52,SUV,"LINESTRING (105.64208617 20.11463935, 105.64265572 20.1153708)",QL45_2
15:58:39 2017-April-26,45.1,POOR,20.1153708,105.64265572,20.11627152,105.64272839,True,10.07,100.0,SUV,"LINESTRING (105.64265572 20.1153708, 105.64272839 20.11627152)",QL45_2
15:58:46 2017-April-26,54.76,POOR,20.11627152,105.64272839,20.11715879,105.64236864,True,8.99,105.18,SUV,"LINESTRING (105.64272839 20.11627152, 105.64236864 20.11715879)",QL45_2
15:58:53 2017-April-26,56.95,POOR,20.11715879,105.64236864,20.11812849,105.6422476,True,9.86,108.1,SUV,"LINESTRING (105.64236864 20.11715879, 105.6422476 20.11812849)",QL45_2
15:59:00 2017-April-26,56.35,POOR,20.11812849,105.6422476,20.1190629,105.64262018,True,10.18,110.54,SUV,"LINESTRING (105.6422476 20.11812849, 105.64262018 20.1190629)",QL45_2
15:59:07 2017-April-26,52.4,POOR,20.1190629,105.64262018,20.1199158,105.64298043,True,8.3,101.66,SUV,"LINESTRING (105.64262018 20.1190629, 105.64298043 20.1199158)",QL45_2
15:59:16 2017-April-26,44.96,POOR,20.1199158,105.64298043,20.12078329,105.6435069,True,8.0,110.7,SUV,"LINESTRING (105.64298043 20.1199158, 105.6435069 20.12078329)",QL45_2
15:59:24 2017-April-26,46.15,POOR,20.12078329,105.6435069,20.12135586,105.64430737,True,7.93,105.0,SUV,"LINESTRING (105.6435069 20.12078329, 105.64430737 20.12135586)",QL45_2
15:59:32 2017-April-26,49.83,POOR,20.12135586,105.64430737,20.1219563,105.64518303,True,9.73,113.15,SUV,"LINESTRING (105.64430737 20.12135586, 105.64518303 20.1219563)",QL45_2
15:59:39 2017-April-26,58.29,POOR,20.1219563,105.64518303,20.12255531,105.64607335,True,9.21,114.3,SUV,"LINESTRING (105.64518303 20.1219563, 105.64607335 20.12255531)",QL45_2
15:59:46 2017-April-26,54.86,POOR,20.12255531,105.64607335,20.12308748,105.64689662,True,7.78,104.32,SUV,"LINESTRING (105.64607335 20.12255531, 105.64689662 20.12308748)",QL45_2
15:59:54 2017-April-26,46.21,POOR,20.12308748,105.64689662,20.1235168,105.64775334,True,9.83,101.41,SUV,"LINESTRING (105.64689662 20.12308748, 105.64775334 20.1235168)",QL45_2
16:00:02 2017-April-26,48.62,POOR,20.1235168,105.64775334,20.12376796,105.64880049,True,9.37,112.97,SUV,"LINESTRING (105.64775334 20.1235168, 105.64880049 20.12376796)",QL45_2
16:00:09 2017-April-26,58.1,POOR,20.12376796,105.64880049,20.12378925,105.64988745,True,8.93,113.68,SUV,"LINESTRING (105.64880049 20.12376796, 105.64988745 20.12378925)",QL45_2
16:00:16 2017-April-26,56.23,POOR,20.12378925,105.64988745,20.12379105,105.65092413,True,8.52,108.4,SUV,"LINESTRING (105.64988745 20.12378925, 105.65092413 20.12379105)",QL45_2
16:00:24 2017-April-26,50.97,POOR,20.12379105,105.65092413,20.12379583,105.65199751,True,11.61,112.24,SUV,"LINESTRING (105.65092413 20.12379105, 105.65199751 20.12379583)",QL45_2
16:00:32 2017-April-26,46.46,POOR,20.12379583,105.65199751,20.1237885,105.65298482,True,12.3,103.24,SUV,"LINESTRING (105.65199751 20.12379583, 105.65298482 20.1237885)",QL45_2
16:00:44 2017-April-26,31.0,POOR,20.1237885,105.65298482,20.12379466,105.65397481,True,9.77,103.52,SUV,"LINESTRING (105.65298482 20.1237885, 105.65397481 20.12379466)",QL45_2
16:00:53 2017-April-26,40.7,POOR,20.12379466,105.65397481,20.12392709,105.65493118,True,11.06,101.07,SUV,"LINESTRING (105.65397481 20.12379466, 105.65493118 20.12392709)",QL45_2
16:01:03 2017-April-26,36.13,POOR,20.12392709,105.65493118,20.12440846,105.65578907,True,10.66,104.34,SUV,"LINESTRING (105.65493118 20.12392709, 105.65578907 20.12440846)",QL45_2
16:01:12 2017-April-26,39.79,POOR,20.12440846,105.65578907,20.12490111,105.65659784,True,10.09,100.63,SUV,"LINESTRING (105.65578907 20.12440846, 105.65659784 20.12490111)",QL45_2
16:01:21 2017-April-26,41.85,POOR,20.12490111,105.65659784,20.12511397,105.65754122,True,10.56,101.42,SUV,"LINESTRING (105.65659784 20.12490111, 105.65754122 20.12511397)",QL45_2
16:01:30 2017-April-26,43.96,POOR,20.12511397,105.65754122,20.12504289,105.65857421,True,10.52,108.3,SUV,"LINESTRING (105.65754122 20.12511397, 105.65857421 20.12504289)",QL45_2
16:01:39 2017-April-26,42.49,POOR,20.12504289,105.65857421,20.12513928,105.65959613,True,13.54,107.39,SUV,"LINESTRING (105.65857421 20.12504289, 105.65959613 20.12513928)",QL45_2
16:01:47 2017-April-26,46.12,POOR,20.12513928,105.65959613,20.12564769,105.66040104,True,11.21,101.25,SUV,"LINESTRING (105.65959613 20.12513928, 105.66040104 20.12564769)",QL45_2
16:01:55 2017-April-26,50.43,POOR,20.12564769,105.66040104,20.12633483,105.66117796,True,9.28,111.29,SUV,"LINESTRING (105.66040104 20.12564769, 105.66117796 20.12633483)",QL45_2
16:02:02 2017-April-26,51.46,FAIR,20.12633483,105.66117796,20.12696482,105.66187408,True,5.5,100.81,SUV,"LINESTRING (105.66117796 20.12633483, 105.66187408 20.12696482)",QL45_2
16:02:10 2017-April-26,47.09,FAIR,20.12696482,105.66187408,20.12749569,105.66265536,True,5.49,100.64,SUV,"LINESTRING (105.66187408 20.12696482, 105.66265536 20.12749569)",QL45_2
16:02:18 2017-April-26,49.19,FAIR,20.12749569,105.66265536,20.1278678,105.66363076,True,4.84,110.0,SUV,"LINESTRING (105.66265536 20.12749569, 105.66363076 20.1278678)",QL45_2
16:02:26 2017-April-26,49.03,FAIR,20.1278678,105.66363076,20.12817516,105.6646225,True,5.7,109.14,SUV,"LINESTRING (105.66363076 20.1278678, 105.6646225 20.12817516)",QL45_2
16:02:34 2017-April-26,47.6,FAIR,20.12817516,105.6646225,20.12850118,105.66556689,True,5.31,105.14,SUV,"LINESTRING (105.6646225 20.12817516, 105.66556689 20.12850118)",QL45_2
16:02:43 2017-April-26,45.55,FAIR,20.12850118,105.66556689,20.12873881,105.66661421,True,5.0,112.63,SUV,"LINESTRING (105.66556689 20.12850118, 105.66661421 20.12873881)",QL45_2
16:02:51 2017-April-26,49.33,POOR,20.12873881,105.66661421,20.12894026,105.66768676,True,6.83,114.34,SUV,"LINESTRING (105.66661421 20.12873881, 105.66768676 20.12894026)",QL45_2
16:02:58 2017-April-26,53.61,FAIR,20.12894026,105.66768676,20.12912555,105.66866258,True,5.8,104.08,SUV,"LINESTRING (105.66768676 20.12894026, 105.66866258 20.12912555)",QL45_2
16:03:06 2017-April-26,47.39,FAIR,20.12912555,105.66866258,20.12933291,105.66962809,True,5.31,103.53,SUV,"LINESTRING (105.66866258 20.12912555, 105.66962809 20.12933291)",QL45_2
16:03:15 2017-April-26,41.45,FAIR,20.12933291,105.66962809,20.12951598,105.67056729,True,5.93,100.27,SUV,"LINESTRING (105.66962809 20.12933291, 105.67056729 20.12951598)",QL45_2
16:03:24 2017-April-26,42.89,POOR,20.12951598,105.67056729,20.12969967,105.67159306,True,6.53,109.17,SUV,"LINESTRING (105.67056729 20.12951598, 105.67159306 20.12969967)",QL45_2
16:03:32 2017-April-26,49.15,POOR,20.12969967,105.67159306,20.12987757,105.67258716,True,7.35,105.79,SUV,"LINESTRING (105.67159306 20.12969967, 105.67258716 20.12987757)",QL45_2
16:03:40 2017-April-26,46.98,POOR,20.12987757,105.67258716,20.13017802,105.67349391,True,6.13,100.48,SUV,"LINESTRING (105.67258716 20.12987757, 105.67349391 20.13017802)",QL45_2
16:03:48 2017-April-26,42.84,POOR,20.13017802,105.67349391,20.13056216,105.67441952,True,6.04,105.71,SUV,"LINESTRING (105.67349391 20.13017802, 105.67441952 20.13056216)",QL45_2
16:03:55 2017-April-26,51.11,FAIR,20.13056216,105.67441952,20.13110732,105.6752179,True,5.97,103.01,SUV,"LINESTRING (105.67441952 20.13056216, 105.6752179 20.13110732)",QL45_2
16:04:02 2017-April-26,52.14,FAIR,20.13110732,105.6752179,20.13167964,105.67598225,True,5.73,101.99,SUV,"LINESTRING (105.6752179 20.13110732, 105.67598225 20.13167964)",QL45_2
16:04:10 2017-April-26,48.45,FAIR,20.13167964,105.67598225,20.13231218,105.67675422,True,5.39,106.86,SUV,"LINESTRING (105.67598225 20.13167964, 105.67675422 20.13231218)",QL45_2
16:04:17 2017-April-26,51.56,FAIR,20.13231218,105.67675422,20.13288035,105.67751655,True,5.59,101.54,SUV,"LINESTRING (105.67675422 20.13231218, 105.67751655 20.13288035)",QL45_2
16:04:25 2017-April-26,49.7,POOR,20.13288035,105.67751655,20.13354432,105.67829506,True,7.01,109.68,SUV,"LINESTRING (105.67751655 20.13288035, 105.67829506 20.13354432)",QL45_2
16:04:34 2017-April-26,42.45,POOR,20.13354432,105.67829506,20.13413918,105.67905069,True,6.08,102.85,SUV,"LINESTRING (105.67829506 20.13354432, 105.67905069 20.13413918)",QL45_2
16:04:43 2017-April-26,42.3,POOR,20.13413918,105.67905069,20.13476887,105.67982049,True,6.1,106.48,SUV,"LINESTRING (105.67905069 20.13413918, 105.67982049 20.13476887)",QL45_2
16:04:52 2017-April-26,43.0,FAIR,20.13476887,105.67982049,20.13543834,105.68060813,True,5.82,110.79,SUV,"LINESTRING (105.67982049 20.13476887, 105.68060813 20.13543834)",QL45_2
16:05:00 2017-April-26,49.39,POOR,20.13543834,105.68060813,20.13607494,105.68140785,True,6.4,109.36,SUV,"LINESTRING (105.68060813 20.13543834, 105.68140785 20.13607494)",QL45_2
16:05:09 2017-April-26,44.42,POOR,20.13607494,105.68140785,20.13671938,105.68220757,True,6.56,109.92,SUV,"LINESTRING (105.68140785 20.13607494, 105.68220757 20.13671938)",QL45_2
16:05:17 2017-April-26,46.1,FAIR,20.13671938,105.68220757,20.13731437,105.68293797,True,5.89,100.85,SUV,"LINESTRING (105.68220757 20.13671938, 105.68293797 20.13731437)",QL45_2
16:05:29 2017-April-26,32.97,FAIR,20.13731437,105.68293797,20.1377328,105.68389418,True,5.5,110.19,SUV,"LINESTRING (105.68293797 20.13731437, 105.68389418 20.1377328)",QL45_2
16:05:39 2017-April-26,38.76,POOR,20.1377328,105.68389418,20.13783011,105.68491769,True,9.28,107.56,SUV,"LINESTRING (105.68389418 20.1377328, 105.68491769 20.13783011)",QL45_2
16:05:48 2017-April-26,39.4,POOR,20.13783011,105.68491769,20.13771281,105.6858749,True,10.47,100.92,SUV,"LINESTRING (105.68491769 20.13783011, 105.6858749 20.13771281)",QL45_2
16:05:57 2017-April-26,41.77,POOR,20.13771281,105.6858749,20.13731806,105.68678518,True,10.76,104.73,SUV,"LINESTRING (105.6858749 20.13771281, 105.68678518 20.13731806)",QL45_2
16:06:07 2017-April-26,38.73,POOR,20.13731806,105.68678518,20.13683815,105.6876693,True,11.28,106.62,SUV,"LINESTRING (105.68678518 20.13731806, 105.6876693 20.13683815)",QL45_2
16:06:17 2017-April-26,41.16,POOR,20.13683815,105.6876693,20.13692181,105.68871235,True,8.83,109.45,SUV,"LINESTRING (105.6876693 20.13683815, 105.68871235 20.13692181)",QL45_2
16:06:25 2017-April-26,47.5,POOR,20.13692181,105.68871235,20.13764034,105.68943319,True,8.73,109.58,SUV,"LINESTRING (105.68871235 20.13692181, 105.68943319 20.13764034)",QL45_2
16:06:33 2017-April-26,47.54,POOR,20.13764034,105.68943319,20.13833491,105.69009184,True,9.79,103.22,SUV,"LINESTRING (105.68943319 20.13764034, 105.69009184 20.13833491)",QL45_2
16:06:42 2017-April-26,42.25,POOR,20.13833491,105.69009184,20.13879558,105.69091737,True,10.2,100.26,SUV,"LINESTRING (105.69009184 20.13833491, 105.69091737 20.13879558)",QL45_2
16:06:50 2017-April-26,45.2,POOR,20.13879558,105.69091737,20.13876272,105.69192429,True,10.53,105.34,SUV,"LINESTRING (105.69091737 20.13879558, 105.69192429 20.13876272)",QL45_2
16:06:57 2017-April-26,54.06,POOR,20.13876272,105.69192429,20.13865334,105.69289106,True,10.31,101.8,SUV,"LINESTRING (105.69192429 20.13876272, 105.69289106 20.13865334)",QL45_2
16:07:05 2017-April-26,48.1,POOR,20.13865334,105.69289106,20.13879445,105.69388524,True,9.72,105.11,SUV,"LINESTRING (105.69289106 20.13865334, 105.69388524 20.13879445)",QL45_2
16:07:12 2017-April-26,55.01,POOR,20.13879445,105.69388524,20.13908647,105.69485125,True,10.99,106.05,SUV,"LINESTRING (105.69388524 20.13879445, 105.69485125 20.13908647)",QL45_2
16:07:19 2017-April-26,56.59,POOR,20.13908647,105.69485125,20.13934325,105.69586194,True,9.57,109.43,SUV,"LINESTRING (105.69485125 20.13908647, 105.69586194 20.13934325)",QL45_2
16:07:25 2017-April-26,59.17,POOR,20.13934325,105.69586194,20.13959299,105.69678378,True,9.44,100.27,SUV,"LINESTRING (105.69586194 20.13934325, 105.69678378 20.13959299)",QL45_2
16:07:32 2017-April-26,54.69,POOR,20.13959299,105.69678378,20.139875,105.69772708,True,10.9,103.45,SUV,"LINESTRING (105.69678378 20.13959299, 105.69772708 20.139875)",QL45_2
16:07:40 2017-April-26,46.59,POOR,20.139875,105.69772708,20.14002847,105.69869234,True,10.8,102.34,SUV,"LINESTRING (105.69772708 20.139875, 105.69869234 20.14002847)",QL45_2
16:07:48 2017-April-26,49.05,POOR,20.14002847,105.69869234,20.13973951,105.69972491,True,10.22,112.6,SUV,"LINESTRING (105.69869234 20.14002847, 105.69972491 20.13973951)",QL45_2
16:07:56 2017-April-26,49.41,POOR,20.13973951,105.69972491,20.13936199,105.70066653,True,10.48,106.96,SUV,"LINESTRING (105.69972491 20.13973951, 105.70066653 20.13936199)",QL45_2
16:08:11 2017-April-26,25.34,POOR,20.13936199,105.70066653,20.13899499,105.70158854,True,10.19,104.61,SUV,"LINESTRING (105.70066653 20.13936199, 105.70158854 20.13899499)",QL45_2
16:08:22 2017-April-26,33.58,POOR,20.13899499,105.70158854,20.138581,105.70251726,True,9.06,107.37,SUV,"LINESTRING (105.70158854 20.13899499, 105.70251726 20.138581)",QL45_2
16:08:31 2017-April-26,42.7,POOR,20.138581,105.70251726,20.13820621,105.70344195,True,10.03,105.21,SUV,"LINESTRING (105.70251726 20.138581, 105.70344195 20.13820621)",QL45_2
